query,tenant,reference_debit_note_number,ogPdi,ogInvoiceId,ogInvoiceNo,correctPdi
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9116 AND reference_debit_note_number = 'P0224-25A0000663' AND status = 'DISPATCH_READY';",th437,P0224-25A0000663,1812,2147,071000744813,1812
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9133 AND reference_debit_note_number = 'P0224-25A0000717' AND status = 'DISPATCH_READY';",th437,P0224-25A0000717,91212,20216,RDGTS1622,91212
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9162 AND reference_debit_note_number = 'P0224-25A0000747' AND status = 'DISPATCH_READY';",th437,P0224-25A0000747,174678,917,212638905,174678
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9163 AND reference_debit_note_number = 'P0224-25A0000747' AND status = 'DISPATCH_READY';",th437,P0224-25A0000747,174678,26173,212644665,174678
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9164 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9202,517324004,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9165 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9336,5173231537,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9166 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,11544,5173220637,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9167 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9555,5173230171,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9168 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,11622,5173220847,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9169 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9915,5173221288,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9170 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,7710,5173250128,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9171 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9937,5173231434,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9172 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,8099,5173250102,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9173 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9470,5173231261,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9174 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,9541,5173221400,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9175 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,26623,5173250657,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9176 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,26269,5173250624,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9177 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,26244,5173250600,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9178 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,25402,5173210946,174200
"UPDATE th437.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9179 AND reference_debit_note_number = 'P0224-25A0000748' AND status = 'DISPATCH_READY';",th437,P0224-25A0000748,174200,7486,5173250319,174200
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52397 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,208251,141098,I25846901998,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52398 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,208251,130492,I25846901037,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52399 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,208251,143026,I25846204999,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52400 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,208251,133152,I25846901423,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52401 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,208251,139923,I25846901973,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52402 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,187341,124984,I25146200718,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52403 AND reference_debit_note_number = 'P0214-25A0003322' AND status = 'DISPATCH_READY';",th213,P0214-25A0003322,187504,111519,I24346305027,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52415 AND reference_debit_note_number = 'P0214-25A0003330' AND status = 'DISPATCH_READY';",th213,P0214-25A0003330,187270,34608,PS13I24000170,208244
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52416 AND reference_debit_note_number = 'P0214-25A0003330' AND status = 'DISPATCH_READY';",th213,P0214-25A0003330,187270,95065,PS13I23000458,208244
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52443 AND reference_debit_note_number = 'P0214-25A0003345' AND status = 'DISPATCH_READY';",th213,P0214-25A0003345,208924,142238,S/693,208924
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52444 AND reference_debit_note_number = 'P0214-25A0003345' AND status = 'DISPATCH_READY';",th213,P0214-25A0003345,187240,36732,S/606,208924
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52445 AND reference_debit_note_number = 'P0214-25A0003345' AND status = 'DISPATCH_READY';",th213,P0214-25A0003345,7911,122517,S/34176,208924
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52446 AND reference_debit_note_number = 'P0214-25A0003345' AND status = 'DISPATCH_READY';",th213,P0214-25A0003345,7911,122551,S/34177,208924
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52475 AND reference_debit_note_number = 'P0214-25A0003364' AND status = 'DISPATCH_READY';",th213,P0214-25A0003364,187270,111902,PS13I24000582,187270
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52481 AND reference_debit_note_number = 'P0214-25A0003366' AND status = 'DISPATCH_READY';",th213,P0214-25A0003366,187504,56121,3320000895,187504
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52482 AND reference_debit_note_number = 'P0214-25A0003366' AND status = 'DISPATCH_READY';",th213,P0214-25A0003366,187504,111505,I24346305101,187504
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52489 AND reference_debit_note_number = 'P0214-25A0003370' AND status = 'DISPATCH_READY';",th213,P0214-25A0003370,190538,118207,1243711235,190538
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52490 AND reference_debit_note_number = 'P0214-25A0003370' AND status = 'DISPATCH_READY';",th213,P0214-25A0003370,45195,12515,1243708336,190538
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52495 AND reference_debit_note_number = 'P0214-25A0003373' AND status = 'DISPATCH_READY';",th213,P0214-25A0003373,190724,137344,271001004012,190724
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52496 AND reference_debit_note_number = 'P0214-25A0003373' AND status = 'DISPATCH_READY';",th213,P0214-25A0003373,38081,53209,271000918174,190724
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52522 AND reference_debit_note_number = 'P0214-25A0003385' AND status = 'DISPATCH_READY';",th213,P0214-25A0003385,187526,124559,MD/2293,187526
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52525 AND reference_debit_note_number = 'P0214-25A0003388' AND status = 'DISPATCH_READY';",th213,P0214-25A0003388,187368,25344,BPW/59,187368
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52526 AND reference_debit_note_number = 'P0214-25A0003388' AND status = 'DISPATCH_READY';",th213,P0214-25A0003388,187368,126657,BPW/25,187368
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52527 AND reference_debit_note_number = 'P0214-25A0003389' AND status = 'DISPATCH_READY';",th213,P0214-25A0003389,187526,124559,MD/2293,187526
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52528 AND reference_debit_note_number = 'P0214-25A0003389' AND status = 'DISPATCH_READY';",th213,P0214-25A0003389,187526,31371,MD/28710,187526
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52611 AND reference_debit_note_number = 'P0214-25A0003479' AND status = 'DISPATCH_READY';",th213,P0214-25A0003479,187344,115717,D/24-25/0263,187344
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52634 AND reference_debit_note_number = 'P0214-25A0003491' AND status = 'DISPATCH_READY';",th213,P0214-25A0003491,187487,111899,RM/0110,187487
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52667 AND reference_debit_note_number = 'P0214-25A0003513' AND status = 'DISPATCH_READY';",th213,P0214-25A0003513,10777,135672,HEL/SI/2526/0498,10777
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52679 AND reference_debit_note_number = 'P0214-25A0003520' AND status = 'DISPATCH_READY';",th213,P0214-25A0003520,2646,143777,OS6272639901,2646
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52789 AND reference_debit_note_number = 'P0214-25A0003570' AND status = 'DISPATCH_READY';",th213,P0214-25A0003570,194724,133242,MP25120202001284,194724
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52790 AND reference_debit_note_number = 'P0214-25A0003570' AND status = 'DISPATCH_READY';",th213,P0214-25A0003570,194724,139639,MP25120202001692,194724
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52797 AND reference_debit_note_number = 'P0214-25A0003576' AND status = 'DISPATCH_READY';",th213,P0214-25A0003576,187499,59008,9330000041,208251
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52819 AND reference_debit_note_number = 'P0214-25A0003592' AND status = 'DISPATCH_READY';",th213,P0214-25A0003592,13644,140545,301475048,13644
"UPDATE th213.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 52820 AND reference_debit_note_number = 'P0214-25A0003592' AND status = 'DISPATCH_READY';",th213,P0214-25A0003592,13644,143852,301479296,13644
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9240 AND reference_debit_note_number = 'P0224-25A0000536' AND status = 'DISPATCH_READY';",th223,P0224-25A0000536,13506,100446,BT-24-274,91140
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9241 AND reference_debit_note_number = 'P0224-25A0000536' AND status = 'DISPATCH_READY';",th223,P0224-25A0000536,13208,75903,1023215278,91140
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9242 AND reference_debit_note_number = 'PD0224-25A006836' AND status = 'DISPATCH_READY';",th223,PD0224-25A006836,91140,74786,1014014318,91140
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9243 AND reference_debit_note_number = 'PD0224-25A006836' AND status = 'DISPATCH_READY';",th223,PD0224-25A006836,91140,75321,1014018576,91140
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9244 AND reference_debit_note_number = 'PD0224-25A006836' AND status = 'DISPATCH_READY';",th223,PD0224-25A006836,91140,75353,1014017611,91140
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9245 AND reference_debit_note_number = 'P0224-25A0000537' AND status = 'DISPATCH_READY';",th223,P0224-25A0000537,31283,68931,122185172,31283
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9246 AND reference_debit_note_number = 'P0224-25A0000537' AND status = 'DISPATCH_READY';",th223,P0224-25A0000537,31283,115669,122188863,31283
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9247 AND reference_debit_note_number = 'P0224-25A0000537' AND status = 'DISPATCH_READY';",th223,P0224-25A0000537,31283,115683,122188942,31283
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9248 AND reference_debit_note_number = 'P0224-25A0000537' AND status = 'DISPATCH_READY';",th223,P0224-25A0000537,31283,115612,122188862,31283
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9249 AND reference_debit_note_number = 'P0224-25A0000537' AND status = 'DISPATCH_READY';",th223,P0224-25A0000537,13506,97452,BT-23-1891,31283
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9253 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,82030,3194308367,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9254 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,80985,3194288920,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9255 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,81997,3194292605,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9256 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,81799,3194284267,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9257 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,82736,3194307406,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9258 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,80740,3194270974,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9259 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,80996,3194296803,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9260 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,80544,3194269898,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9261 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,81273,3194295559,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9262 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,81915,3194280883,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9263 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,82401,3194280968,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9264 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,81020,3194298602,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9265 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,81102,3194235026,2034
"UPDATE th223.purchase_issue SET updated_on = NOW(), status = 'CANCELLED' WHERE id = 9266 AND reference_debit_note_number = 'P0224-25A0000539' AND status = 'DISPATCH_READY';",th223,P0224-25A0000539,2034,82241,3194297843,2034
