purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
88937,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88937 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88937 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88938,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88938 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88938 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
39747,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39747 AND invoice_id = 32735 AND invoice_no = 'PD0428-24A001350';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39747 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39747;
39748,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39748 AND invoice_id = 32743 AND invoice_no = 'PD0428-24A001349';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39748 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39748;
39749,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39749 AND invoice_id = 32745 AND invoice_no = 'PD0428-24A001341';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39749 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39749;
39750,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39750 AND invoice_id = 32748 AND invoice_no = 'PD0428-24A001345';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39750 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39750;
39751,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39751 AND invoice_id = 32751 AND invoice_no = 'PD0428-24A001326';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39751 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39751;
39752,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39752 AND invoice_id = 32765 AND invoice_no = 'PD0428-24A001329';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39752 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39752;
39754,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39754 AND invoice_id = 32768 AND invoice_no = 'PD0428-24A001342';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39754 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39754;
39755,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39755 AND invoice_id = 32775 AND invoice_no = 'PD0428-24A001348';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39755 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39755;
39756,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39756 AND invoice_id = 32800 AND invoice_no = 'PD0428-24A001306';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39756 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39756;
39757,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39757 AND invoice_id = 32800 AND invoice_no = 'PD0428-24A001306';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39757 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39757;
39758,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39758 AND invoice_id = 32820 AND invoice_no = 'PD0428-24A000407';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39758 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39758;
39759,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39759 AND invoice_id = 32823 AND invoice_no = 'PD0428-24A003737';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39759 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39759;
39760,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39760 AND invoice_id = 32823 AND invoice_no = 'PD0428-24A003737';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39760 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39760;
39761,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39761 AND invoice_id = 32837 AND invoice_no = 'PD0428-24A003641';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39761 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39761;
39762,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39762 AND invoice_id = 32864 AND invoice_no = 'PD0428-24A001385';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39762 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39762;
39763,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39763 AND invoice_id = 32864 AND invoice_no = 'PD0428-24A001385';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39763 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39763;
39765,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39765 AND invoice_id = 32883 AND invoice_no = 'PD0428-24A001155';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39765 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39765;
39767,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39767 AND invoice_id = 32883 AND invoice_no = 'PD0428-24A001155';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39767 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39767;
39768,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39768 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39768 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39768;
39769,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39769 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39769 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39769;
39770,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39770 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39770 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39770;
39771,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39771 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39771 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39771;
39772,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39772 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39772 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39772;
39773,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39773 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39773 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39773;
39774,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39774 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39774 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39774;
39775,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39775 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39775 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39775;
39776,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39776 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39776 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39776;
39777,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39777 AND invoice_id = 33124 AND invoice_no = 'PD0428-24A001287';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39777 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39777;
39780,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 39780 AND invoice_id = 33187 AND invoice_no = 'PD0428-24A001328';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 39780 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 39780;
40622,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 40622 AND invoice_id = 30560 AND invoice_no = 'T0428-24A0000360';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 40622 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",
40694,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 40694 AND invoice_id = 34408 AND invoice_no = 'PD0428-24A001176';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 40694 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 40694;
40695,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 40695 AND invoice_id = 34408 AND invoice_no = 'PD0428-24A001176';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 40695 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 40695;
40696,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 40696 AND invoice_id = 34408 AND invoice_no = 'PD0428-24A001176';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 40696 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 40696;
40697,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 40697 AND invoice_id = 34408 AND invoice_no = 'PD0428-24A001176';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 40697 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 40697;
40699,th428,"UPDATE th428.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 40699 AND invoice_id = 34467 AND invoice_no = 'PD0428-24A003897';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 40699 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th428';",DELETE FROM th428.purchase_issue_invoice WHERE purchase_issue_id = 40699;
